직원 이름,부서,월별 매출액,상품별 판매량,지역별 매출,개인정보_ID,사무실_내선번호
직원_595,마케팅부,7790,113,광주,293323,8175
직원_596,마케팅부,8246,183,광주,575103,8074
직원_597,기획부,6547,177,대전,896190,1879
직원_598,기획부,3296,110,부산,789438,5256
직원_599,인사부,4596,51,경기,490403,8600
직원_600,마케팅부,7936,146,경기,584967,6362
직원_601,기획부,6063,180,부산,820604,5648
직원_602,개발부,4966,98,경기,951138,7710
직원_603,영업부,6350,168,부산,620786,3389
직원_604,마케팅부,6644,183,부산,753189,9261
직원_605,개발부,5204,172,경기,454292,8153
직원_606,개발부,2831,115,부산,638374,1541
직원_607,개발부,8555,56,부산,268856,7657
직원_608,마케팅부,2124,128,대전,384423,3888
직원_609,인사부,4056,194,부산,694324,4029
직원_610,마케팅부,2795,125,경기,602371,2867
직원_611,영업부,6865,184,서울,504944,1086
직원_612,인사부,4889,60,광주,801101,5298
직원_613,개발부,2732,76,광주,232652,2782
직원_614,개발부,8824,132,서울,830719,4715
직원_615,기획부,2798,68,경기,918554,7617
직원_616,기획부,3487,93,경기,787264,8815
직원_617,영업부,6802,65,부산,871073,3120
직원_618,영업부,8565,79,부산,662792,3015
직원_619,기획부,7529,67,대전,786555,8777
직원_620,영업부,5718,99,부산,448348,9395
직원_621,기획부,3997,172,경기,739566,3568
직원_622,기획부,8731,196,대전,399090,9061
직원_623,기획부,8156,167,부산,505082,2579
직원_624,인사부,5563,66,경기,862153,2174
직원_625,인사부,7304,73,서울,604809,2320
직원_626,기획부,5923,73,경기,447779,2790
직원_627,영업부,7153,135,대전,971978,1438
직원_628,기획부,8900,81,서울,693565,6879
직원_629,영업부,2651,73,경기,897615,4026
직원_630,기획부,2739,153,대전,610122,9121
직원_631,영업부,3757,81,경기,168497,5591
직원_632,기획부,6161,124,광주,651372,5850
직원_633,기획부,5125,162,경기,527967,2370
직원_634,개발부,4104,129,대전,517160,5946
직원_635,개발부,6706,155,대전,890353,5931
직원_636,인사부,7672,85,경기,633725,6582
직원_637,마케팅부,2180,140,서울,162508,9880
직원_638,마케팅부,5141,184,부산,546778,8919
직원_639,마케팅부,5767,106,경기,468486,7114
직원_640,영업부,5463,112,부산,717822,7778
직원_641,영업부,3926,63,대전,850460,7689
직원_642,마케팅부,6892,166,광주,268087,5816
직원_643,기획부,5827,143,대전,957539,4316
직원_644,영업부,5732,76,대전,682822,1096
직원_645,인사부,8038,89,대전,720171,4124
직원_646,인사부,3589,54,광주,773136,1999
직원_647,개발부,2991,126,서울,330010,4887
직원_648,개발부,7054,94,부산,341914,9253
직원_649,마케팅부,6744,115,대전,136451,7391
직원_650,기획부,3794,80,서울,267759,8977
직원_651,인사부,5485,57,경기,636253,3722
직원_652,인사부,3780,59,대전,547201,9224
직원_653,기획부,3924,68,광주,962578,3668
직원_654,영업부,6606,189,서울,460902,1151
직원_655,영업부,8792,192,경기,114736,8896
직원_656,개발부,7175,165,서울,298866,8327
직원_657,인사부,8950,160,부산,899007,7635
직원_658,인사부,4854,106,대전,535073,8186
직원_659,기획부,4504,169,대전,885756,5669
직원_660,영업부,6883,191,대전,289668,4861
직원_661,인사부,5496,174,대전,141577,3336
직원_662,마케팅부,3629,54,광주,777842,6118
직원_663,마케팅부,6130,123,부산,974046,9164
직원_664,개발부,6113,93,대전,463662,1934
직원_665,인사부,2944,92,경기,856730,6967
직원_666,영업부,6935,108,서울,333124,8325
직원_667,인사부,8293,177,대전,971729,6216
직원_668,마케팅부,8638,63,대전,298109,1055
직원_669,영업부,3901,148,부산,553643,2720
직원_670,영업부,8454,162,대전,545377,1797
직원_671,마케팅부,5721,147,부산,498563,7260
직원_672,기획부,7005,116,대전,716661,9147
직원_673,인사부,8743,108,서울,181324,4347
직원_674,영업부,6325,190,경기,139583,1952
직원_675,개발부,6428,181,서울,493672,2808
직원_676,영업부,5215,169,서울,493925,9539
직원_677,마케팅부,6877,187,서울,138794,3054
직원_678,개발부,6462,166,서울,444354,1507
직원_679,개발부,6612,59,광주,164690,6251
직원_680,기획부,3392,124,경기,565483,8196
직원_681,인사부,3671,60,대전,170837,2682
직원_682,개발부,4486,171,부산,106049,1715
직원_683,마케팅부,6241,56,대전,688248,9090
직원_684,마케팅부,6009,189,광주,595590,4329
직원_685,마케팅부,4396,123,대전,899102,8352
직원_686,개발부,3267,129,서울,453149,6770
직원_687,영업부,2435,154,경기,310146,5121
직원_688,영업부,8990,96,광주,304616,3119
직원_689,인사부,5650,55,경기,654339,3167
직원_690,영업부,6776,190,부산,437146,7222
직원_691,인사부,4786,132,경기,228317,6848
직원_692,기획부,5395,64,서울,588871,5205
직원_693,마케팅부,3184,137,서울,432151,4523
직원_694,마케팅부,8224,105,광주,791003,1905
직원_695,기획부,7954,121,대전,378096,7997
직원_696,인사부,4904,144,경기,693101,9401
직원_697,마케팅부,2235,62,경기,917598,6667
직원_698,영업부,5437,129,부산,295835,7378
직원_699,인사부,8344,171,대전,416361,8727
직원_700,인사부,8646,137,서울,169276,2562
직원_701,개발부,4999,65,광주,775988,7509
직원_702,마케팅부,5622,152,경기,959201,5450
직원_703,마케팅부,4656,105,광주,226554,2496
직원_704,개발부,4228,56,광주,815262,7053
직원_705,개발부,8683,188,경기,624740,1990
직원_706,기획부,2884,160,경기,243902,3474
직원_707,개발부,3722,129,경기,943142,4485
직원_708,영업부,2702,89,경기,275299,2030
직원_709,영업부,8388,133,경기,527923,2561
직원_710,기획부,8667,116,대전,153548,5978
직원_711,기획부,2926,199,경기,202984,5735
직원_712,개발부,5522,74,대전,534195,8141
직원_713,마케팅부,6120,191,광주,546053,7598
직원_714,마케팅부,5934,146,경기,721977,2857
직원_715,개발부,4597,82,경기,568377,7597
직원_716,개발부,5706,126,광주,201059,7777
직원_717,기획부,2506,167,서울,885991,6419
직원_718,마케팅부,5330,189,광주,797996,5352
직원_719,인사부,3613,187,대전,227044,9507
직원_720,마케팅부,7936,172,서울,923266,7398
직원_721,마케팅부,8841,73,부산,198640,2156
직원_722,인사부,3360,64,광주,688440,7823
직원_723,영업부,8484,78,경기,406614,3326
직원_724,영업부,2408,119,서울,867837,1902
직원_725,마케팅부,5009,168,서울,128352,5460
직원_726,기획부,7063,71,부산,834841,7601
직원_727,마케팅부,4283,79,서울,480399,6110
직원_728,영업부,8838,199,광주,599155,2795
직원_729,마케팅부,4415,66,대전,241772,5393
직원_730,개발부,3910,77,대전,556652,7639
직원_731,기획부,5379,103,대전,864636,2728
직원_732,마케팅부,4256,167,부산,554935,8202
직원_733,마케팅부,3396,156,부산,923144,4349
직원_734,마케팅부,8580,155,광주,564731,5673
직원_735,인사부,4132,181,대전,724953,7507
직원_736,마케팅부,2992,114,부산,886298,7605
직원_737,기획부,2973,124,대전,874847,5173
직원_738,개발부,7646,85,광주,219748,4174
직원_739,인사부,8138,103,서울,177907,6911
직원_740,인사부,2049,94,경기,876076,4151
직원_741,개발부,7439,126,광주,127074,7892
직원_742,개발부,8172,140,부산,981539,8846
직원_743,마케팅부,4866,166,부산,152105,7968
직원_744,기획부,6312,127,경기,763973,7883
직원_745,개발부,5213,127,서울,293024,3338
직원_746,기획부,8575,149,광주,739487,1926
직원_747,영업부,6456,179,대전,270826,5020
직원_748,기획부,4071,92,광주,623697,2368
직원_749,개발부,4167,77,경기,882081,3686
직원_750,영업부,2193,63,대전,542834,8890
직원_751,개발부,7339,115,광주,694869,7429
직원_752,인사부,2059,67,경기,384847,4567
직원_753,기획부,4097,190,대전,841998,1274
직원_754,마케팅부,5928,54,대전,484603,7433
직원_755,마케팅부,8335,58,대전,973099,7988
직원_756,인사부,7475,129,서울,616531,9152
직원_757,기획부,7152,149,대전,209611,2372
직원_758,인사부,3566,190,부산,435817,4470
직원_759,개발부,5747,105,부산,125584,1772
직원_760,개발부,8315,136,부산,585386,8916
직원_761,개발부,4444,195,부산,276062,7686
직원_762,인사부,4611,70,부산,206057,8276
직원_763,영업부,4605,54,광주,423242,8234
직원_764,개발부,4344,84,대전,896265,9928
직원_765,영업부,7413,52,대전,375480,9064
직원_766,영업부,5540,78,부산,732284,7459
직원_767,인사부,8669,91,경기,684074,9929
직원_768,마케팅부,6412,112,부산,983498,1694
직원_769,인사부,3015,71,경기,951780,7466
직원_770,영업부,4910,92,대전,655933,4356
직원_771,영업부,3316,127,광주,230057,3542
직원_772,마케팅부,6988,145,부산,679351,5151
직원_773,영업부,6074,53,대전,844703,1576
직원_774,마케팅부,5785,150,광주,598077,9139
직원_775,영업부,6632,106,부산,761116,4722
직원_776,개발부,6012,146,서울,608677,5913
직원_777,개발부,6677,68,경기,166508,7298
직원_778,기획부,6116,109,경기,155359,7678
직원_779,기획부,7909,123,서울,857633,2004
직원_780,개발부,8628,64,서울,119002,7288
직원_781,마케팅부,2463,95,서울,264064,9158
직원_782,기획부,8838,179,광주,635405,6583
직원_783,영업부,5285,138,대전,486877,4996
직원_784,영업부,6865,151,대전,563400,3028
직원_785,인사부,8755,102,대전,368509,9797
직원_786,기획부,3985,126,광주,203071,8834
직원_787,영업부,7865,113,서울,757721,6780
직원_788,개발부,7204,184,서울,621883,6281
직원_789,개발부,4497,148,광주,476180,9315
직원_790,인사부,8020,132,광주,760815,4372
직원_791,인사부,5107,78,대전,871315,7023
직원_792,기획부,6990,184,서울,581507,5376
직원_793,인사부,3611,66,경기,147119,3172
직원_794,영업부,7163,145,광주,113832,3144
직원_795,개발부,8720,177,경기,409961,4356
직원_796,기획부,4714,141,서울,937898,3951
직원_797,개발부,2737,135,부산,313188,8563
직원_798,개발부,6540,190,경기,678105,1851
직원_799,인사부,8101,133,서울,928357,7750
직원_800,마케팅부,5622,84,대전,563405,3519
직원_801,인사부,3251,197,부산,206755,5109
직원_802,기획부,3601,119,경기,769522,2915
직원_803,마케팅부,7850,120,서울,111346,8714
직원_804,마케팅부,5030,196,경기,793130,3612
직원_805,마케팅부,8458,155,광주,357758,3736
직원_806,개발부,3994,103,광주,865303,5790
직원_807,기획부,3638,106,광주,914096,3757
직원_808,개발부,8809,190,대전,218178,1577
직원_809,인사부,7884,120,대전,984857,9374
직원_810,마케팅부,4033,86,광주,637894,8516
직원_811,개발부,7923,132,부산,674455,6099
직원_812,인사부,2822,116,서울,588119,2578
직원_813,인사부,5094,167,경기,741810,9047
직원_814,인사부,8231,51,광주,287842,8803
직원_815,개발부,4540,181,광주,264417,3148
직원_816,개발부,2608,156,경기,195298,9517
직원_817,기획부,2424,77,광주,779056,1813
직원_818,개발부,3675,106,부산,710421,4025
직원_819,개발부,7258,155,경기,493200,6992
직원_820,기획부,6948,192,부산,879464,1166
직원_821,개발부,4620,56,광주,560620,4947
직원_822,영업부,6529,183,경기,672595,9173
직원_823,개발부,8921,157,광주,949942,1745
직원_824,인사부,7378,54,경기,434304,9931
직원_825,인사부,6595,73,대전,524682,6776
직원_826,기획부,3483,194,광주,622822,8355
직원_827,기획부,2049,189,부산,640505,2312
직원_828,개발부,4175,151,광주,168958,2583
직원_829,개발부,5412,154,경기,398320,9239
직원_830,마케팅부,2192,68,경기,502147,3679
직원_831,마케팅부,5413,97,경기,822184,9641
직원_832,영업부,7616,85,대전,275302,3247
직원_833,인사부,2942,122,부산,472100,8433
직원_834,인사부,4430,149,광주,368175,1315
직원_835,개발부,6726,78,광주,603079,3719
직원_836,영업부,5976,72,대전,149684,1157
직원_837,인사부,5031,120,서울,867632,3141
직원_838,개발부,5334,79,대전,930346,5141
직원_839,마케팅부,4469,97,부산,199489,6187
직원_840,영업부,2444,108,부산,370226,2153
직원_841,개발부,2817,101,서울,867887,3326
직원_842,기획부,3750,77,광주,788479,2081
직원_843,영업부,8052,161,대전,520159,2309
직원_844,마케팅부,7713,131,광주,563300,2570
직원_845,영업부,4232,187,서울,768433,2061
직원_846,영업부,2587,79,대전,977647,7587
직원_847,인사부,2580,57,서울,950696,3847
직원_848,마케팅부,6308,180,광주,668487,4434
직원_849,영업부,8695,72,광주,599740,1546
직원_850,기획부,2316,76,경기,254249,8215
직원_851,마케팅부,2120,99,경기,580532,9471
직원_852,기획부,6106,189,부산,940879,6934
직원_853,개발부,4634,96,대전,565857,7710
직원_854,영업부,6773,178,광주,117161,8022
직원_855,마케팅부,2355,56,경기,857960,9338
직원_856,기획부,3737,174,대전,610966,1949
직원_857,마케팅부,3607,165,대전,831576,4815
직원_858,기획부,7762,54,경기,405597,8941
직원_859,개발부,4755,89,광주,265948,7543
직원_860,개발부,7511,148,광주,511847,9043
직원_861,인사부,4939,85,광주,580633,6015
직원_862,개발부,5480,116,서울,509670,2363
직원_863,인사부,8354,155,부산,837304,2311
직원_864,영업부,8120,66,서울,342778,4493
직원_865,영업부,2735,99,부산,837523,4179
직원_866,개발부,4285,193,광주,530793,3342
직원_867,기획부,8008,165,부산,156951,2712
직원_868,기획부,4445,126,대전,416043,7197
직원_869,기획부,5491,160,부산,103830,3174
직원_870,마케팅부,4073,91,서울,540451,6926
직원_871,기획부,2551,59,서울,395815,8201
직원_872,영업부,4015,71,대전,220360,7115
직원_873,마케팅부,6945,110,부산,175317,6678
직원_874,마케팅부,6923,68,부산,483697,2836
직원_875,개발부,4830,67,부산,264002,6272
직원_876,영업부,3255,136,경기,711552,4660
직원_877,마케팅부,4417,128,대전,305752,1957
직원_878,마케팅부,2425,71,서울,260882,5476
직원_879,영업부,6443,80,서울,202131,3461
직원_880,영업부,4539,99,대전,752837,7317
직원_881,영업부,4990,147,광주,775524,5840
직원_882,기획부,2249,148,대전,497253,1792
직원_883,영업부,3643,196,서울,556849,4830
직원_884,마케팅부,3201,191,서울,321538,8925
직원_885,인사부,8239,77,경기,750802,9141
직원_886,영업부,5511,153,서울,236347,4344
직원_887,기획부,4504,112,경기,139527,2680
직원_888,인사부,6966,85,대전,359954,4417
직원_889,기획부,2410,74,대전,726573,1209
직원_890,기획부,3403,71,서울,560663,4460
직원_891,개발부,2737,198,광주,234366,6647
직원_892,인사부,6476,60,서울,947431,4762
직원_893,마케팅부,7915,78,부산,246119,3277
직원_894,마케팅부,2462,173,경기,102959,8385
직원_895,인사부,8715,110,서울,720068,3854
직원_896,개발부,5386,92,광주,915391,7600
